Course Number,Course Title,URL
12.753,"Geodynamics Seminar
		                               (Spring 2001)",https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-753-geodynamics-seminar-spring-2001
12.757,Science and Communication,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-757-science-and-communication-spring-2005
12.759,Marine Chemistry Seminar,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-759-marine-chemistry-seminar-spring-2006
12.800,Fluid Dynamics of the Atmosphere and Ocean,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-800-fluid-dynamics-of-the-atmosphere-and-ocean-fall-2004
12.802,Wave Motion in the Ocean and the Atmosphere,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-802-wave-motion-in-the-ocean-and-the-atmosphere-spring-2008
12.802,Wave Motions in the Ocean and Atmosphere,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-802-wave-motions-in-the-ocean-and-atmosphere-spring-2004
12.803,Quasi-Balanced Circulations in Oceans and Atmospheres,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-803-quasi-balanced-circulations-in-oceans-and-atmospheres-fall-2009
12.804,Large-scale Flow Dynamics Lab,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-804-large-scale-flow-dynamics-lab-fall-2009
12.806J,"Atmospheric Physics and Chemistry
		                               (Spring 2006)",https://ocw.aprende.org/courses/chemical-engineering/10-571j-atmospheric-physics-and-chemistry-spring-2006
12.807J,Atmospheric Chemistry,https://ocw.aprende.org/courses/civil-and-environmental-engineering/1-84j-atmospheric-chemistry-fall-2013
12.808,Introduction to Observational Physical Oceanography,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-808-introduction-to-observational-physical-oceanography-fall-2004
12.810,Dynamics of the Atmosphere,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-810-dynamics-of-the-atmosphere-spring-2008
12.811,Tropical Meteorology,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-811-tropical-meteorology-spring-2011
12.812,General Circulation of the Earth's Atmosphere,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-812-general-circulation-of-the-earths-atmosphere-fall-2005
12.815,"Atmospheric Radiation
		                               (Fall 2008)",https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-815-atmospheric-radiation-fall-2008
12.815,"Atmospheric Radiation
		                               (Fall 2006)",https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-815-atmospheric-radiation-fall-2006
12.820,"Turbulence in the Ocean and Atmosphere
		                               (Spring 2007)",https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-820-turbulence-in-the-ocean-and-atmosphere-spring-2007
12.820,"Turbulence in the Ocean and Atmosphere
		                               (Spring 2006)",https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-820-turbulence-in-the-ocean-and-atmosphere-spring-2006
12.822,"Turbulence in the Ocean and Atmosphere
		                               (Spring 2006)",https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-820-turbulence-in-the-ocean-and-atmosphere-spring-2006
12.835,"Experimental Atmospheric Chemistry
		                               (Fall 2014)",https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-335-experimental-atmospheric-chemistry-fall-2014
12.842,"Climate Physics and Chemistry
		                               (Fall 2008)",https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-842-climate-physics-and-chemistry-fall-2008
12.844J,Modeling and Assessment for Policy,https://ocw.aprende.org/courses/engineering-systems-division/esd-864-modeling-and-assessment-for-policy-spring-2013
12.848J,"Global Climate Change: Economics, Science, and Policy",https://ocw.aprende.org/courses/sloan-school-of-management/15-023j-global-climate-change-economics-science-and-policy-spring-2008
12.864,Inference from Data and Models,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-864-inference-from-data-and-models-spring-2005
12.950,Parallel Programming for Multicore Machines Using OpenMP and MPI,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-950-parallel-programming-for-multicore-machines-using-openmp-and-mpi-january-iap-2010
12.950,Atmospheric and Oceanic Modeling,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-950-atmospheric-and-oceanic-modeling-spring-2004
12.990,Prediction and Predictability in the Atmosphere and Oceans,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-990-prediction-and-predictability-in-the-atmosphere-and-oceans-spring-2003
12.S990,Quantifying Uncertainty,https://ocw.aprende.org/courses/earth-atmospheric-and-planetary-sciences/12-s990-quantifying-uncertainty-fall-2012
14.01SC,"Principles of Microeconomics
		                               (Fall 2011)",https://ocw.aprende.org/courses/economics/14-01sc-principles-of-microeconomics-fall-2011
14.01,"Principles of Microeconomics
		                               (Fall 2007)",https://ocw.aprende.org/courses/economics/14-01-principles-of-microeconomics-fall-2007
14.02,"Principles of Macroeconomics
		                               (Spring 2014)",https://ocw.aprende.org/courses/economics/14-02-principles-of-macroeconomics-spring-2014
14.02,"Principles of Macroeconomics
		                               (Fall 2004)",https://ocw.aprende.org/courses/economics/14-02-principles-of-macroeconomics-fall-2004
14.03,"Microeconomic Theory and Public Policy
		                               (Fall 2010)",https://ocw.aprende.org/courses/economics/14-03-microeconomic-theory-and-public-policy-fall-2010
14.04,Intermediate Microeconomic Theory,https://ocw.aprende.org/courses/economics/14-04-intermediate-microeconomic-theory-fall-2006
14.05,Intermediate Macroeconomics,https://ocw.aprende.org/courses/economics/14-05-intermediate-macroeconomics-spring-2013
14.06,"Intermediate Macroeconomic Theory
		                               (Spring 2004)",https://ocw.aprende.org/courses/economics/14-06-intermediate-macroeconomic-theory-spring-2004
14.06,"Intermediate Macroeconomic Theory
		                               (Spring 2003)",https://ocw.aprende.org/courses/economics/14-06-intermediate-macroeconomic-theory-spring-2003
14.09,Financial Crises,https://ocw.aprende.org/courses/economics/14-09-financial-crises-january-iap-2016
14.11,Insights from Game Theory into Social Behavior,https://ocw.aprende.org/courses/economics/14-11-insights-from-game-theory-into-social-behavior-fall-2013
14.11,Putting Social Sciences to the Test: Field Experiments in Economics,https://ocw.aprende.org/courses/economics/14-11-putting-social-sciences-to-the-test-field-experiments-in-economics-spring-2006
14.12,Economic Applications of Game Theory,https://ocw.aprende.org/courses/economics/14-12-economic-applications-of-game-theory-fall-2012
14.13,Economics and Psychology,https://ocw.aprende.org/courses/economics/14-13-economics-and-psychology-spring-2004
14.15J,Networks,https://ocw.aprende.org/courses/economics/14-15j-networks-fall-2009
14.16,Strategy and Information,https://ocw.aprende.org/courses/economics/14-16-strategy-and-information-spring-2016
14.20,Industrial Organization and Public Policy,https://ocw.aprende.org/courses/economics/14-20-industrial-organization-and-public-policy-spring-2003
14.23,Government Regulation of Industry,https://ocw.aprende.org/courses/economics/14-23-government-regulation-of-industry-spring-2003
14.27,Economics and E-Commerce,https://ocw.aprende.org/courses/economics/14-27-economics-and-e-commerce-fall-2014
14.28,Competition in Telecommunications,https://ocw.aprende.org/courses/sloan-school-of-management/15-020-competition-in-telecommunications-fall-2003
14.30,Introduction to Statistical Methods in Economics,https://ocw.aprende.org/courses/economics/14-30-introduction-to-statistical-methods-in-economics-spring-2009
14.30,Introduction to Statistical Method in Economics,https://ocw.aprende.org/courses/economics/14-30-introduction-to-statistical-method-in-economics-spring-2006
14.32,Econometrics,https://ocw.aprende.org/courses/economics/14-32-econometrics-spring-2007
14.33,"Economics Research and Communication
		                               (Spring 2012)",https://ocw.aprende.org/courses/economics/14-33-economics-research-and-communication-spring-2012
14.33,"Economics Research and Communication
		                               (Spring 2005)",https://ocw.aprende.org/courses/economics/14-33-economics-research-and-communication-spring-2005
14.41,Public Finance and Public Policy,https://ocw.aprende.org/courses/economics/14-41-public-finance-and-public-policy-fall-2010
14.42,"Environmental Policy and Economics
		                               (Spring 2011)",https://ocw.aprende.org/courses/economics/14-42-environmental-policy-and-economics-spring-2011
14.43J,"Energy Decisions, Markets, and Policies",https://ocw.aprende.org/courses/sloan-school-of-management/15-031j-energy-decisions-markets-and-policies-spring-2012
14.44,"Energy Economics
		                               (Spring 2007)",https://ocw.aprende.org/courses/economics/14-44-energy-economics-spring-2007
14.48J,Economics of Education,https://ocw.aprende.org/courses/urban-studies-and-planning/11-126j-economics-of-education-spring-2007
14.49,Information Technology and the Labor Market,https://ocw.aprende.org/courses/urban-studies-and-planning/11-128-information-technology-and-the-labor-market-spring-2005
14.54,International Trade,https://ocw.aprende.org/courses/economics/14-54-international-trade-fall-2006
14.64,Labor Economics and Public Policy,https://ocw.aprende.org/courses/economics/14-64-labor-economics-and-public-policy-fall-2009
14.70J,Medieval Economic History in Comparative Perspective,https://ocw.aprende.org/courses/history/21h-134j-medieval-economic-history-in-comparative-perspective-spring-2012
14.71,Economic History of Financial Crises,https://ocw.aprende.org/courses/economics/14-71-economic-history-of-financial-crises-fall-2009
14.72,Capitalism and Its Critics,https://ocw.aprende.org/courses/economics/14-72-capitalism-and-its-critics-fall-2013
14.73,The Challenge of World Poverty,https://ocw.aprende.org/courses/economics/14-73-the-challenge-of-world-poverty-spring-2011
14.74,Foundations of Development Policy,https://ocw.aprende.org/courses/economics/14-74-foundations-of-development-policy-spring-2009
14.75,Political Economy and Economic Development,https://ocw.aprende.org/courses/economics/14-75-political-economy-and-economic-development-fall-2012
14.003,"Microeconomic Theory and Public Policy
		                               (Fall 2010)",https://ocw.aprende.org/courses/economics/14-03-microeconomic-theory-and-public-policy-fall-2010
14.121,"Microeconomic Theory I
		                               (Fall 2015)",https://ocw.aprende.org/courses/economics/14-121-microeconomic-theory-i-fall-2015
14.121,"Microeconomic Theory I
		                               (Fall 2005)",https://ocw.aprende.org/courses/economics/14-121-microeconomic-theory-i-fall-2005
14.122,Microeconomic Theory II,https://ocw.aprende.org/courses/economics/14-122-microeconomic-theory-ii-fall-2002
14.123,"Microeconomic Theory III
		                               (Spring 2015)",https://ocw.aprende.org/courses/economics/14-123-microeconomic-theory-iii-spring-2015
14.123,"Microeconomic Theory III
		                               (Spring 2005)",https://ocw.aprende.org/courses/economics/14-123-microeconomic-theory-iii-spring-2005
14.124,Microeconomic Theory IV,https://ocw.aprende.org/courses/economics/14-124-microeconomic-theory-iv-spring-2003
14.126,Game Theory,https://ocw.aprende.org/courses/economics/14-126-game-theory-spring-2010
14.127,Behavioral Economics and Finance,https://ocw.aprende.org/courses/economics/14-127-behavioral-economics-and-finance-spring-2004
14.128,Dynamic Optimization & Economic Applications (Recursive Methods),https://ocw.aprende.org/courses/economics/14-128-dynamic-optimization-economic-applications-recursive-methods-spring-2003
14.129,Advanced Contract Theory,https://ocw.aprende.org/courses/economics/14-129-advanced-contract-theory-spring-2005
14.147,"Topics in Game Theory
		                               (Fall 2009)",https://ocw.aprende.org/courses/economics/14-147-topics-in-game-theory-fall-2009
